,Dis No,Year,Neighbors,Total Deaths
2479,2019-0090-USA,2019,2019-0086-USA,1.0
2480,2019-0090-USA,2019,2019-0116-USA,5.0
2481,2019-0176-ZAF,2019,2019-0106-ZAF,10.0
2482,2019-0176-ZAF,2019,2019-0182-ZAF,13.0
2483,2019-0368-BRA,2019,2019-0146-BRA,10.0
2484,2019-0368-BRA,2019,2019-0309-BRA,7.0
2485,2019-0542-BRA,2019,2019-0580-BRA,
2486,2019-0580-BRA,2019,2019-0542-BRA,2.0
2487,2019-0611-CHN,2019,2019-0381-CHN,13.0
2488,2019-0611-CHN,2019,2019-0469-CHN,
2489,2019-0611-CHN,2019,2019-0333-CHN,17.0
2490,2019-0160-USA,2019,2019-0089-USA,2.0
2491,2019-0160-USA,2019,2019-0045-USA,10.0
2492,2019-0160-USA,2019,2019-0250-USA,3.0
2493,2019-0160-USA,2019,2019-0046-USA,22.0
2494,2019-0160-USA,2019,2019-0184-USA,5.0
2495,2019-0160-USA,2019,2019-0007-USA,13.0
2496,2019-0160-USA,2019,2019-0081-USA,28.0
2497,2019-0250-USA,2019,2019-0089-USA,2.0
2498,2019-0250-USA,2019,2019-0160-USA,8.0
2499,2019-0250-USA,2019,2019-0184-USA,5.0
2500,2019-0250-USA,2019,2019-0081-USA,28.0
2501,2019-0116-USA,2019,2019-0086-USA,1.0
2502,2019-0116-USA,2019,2019-0090-USA,1.0
2503,2019-0116-USA,2019,2019-0307-USA,3.0
2504,2019-0106-ZAF,2019,2019-0176-ZAF,73.0
2505,2019-0106-ZAF,2019,2019-0182-ZAF,13.0
2506,2019-0046-USA,2019,2018-0457-USA,2.0
2507,2019-0046-USA,2019,2018-0373-USA,49.0
2508,2019-0046-USA,2019,2019-0089-USA,2.0
2509,2019-0046-USA,2019,2019-0045-USA,10.0
2510,2019-0046-USA,2019,2019-0160-USA,8.0
2511,2019-0046-USA,2019,2019-0184-USA,5.0
2512,2019-0046-USA,2019,2019-0007-USA,13.0
2513,2019-0046-USA,2019,2019-0081-USA,28.0
2514,2019-0184-USA,2019,2019-0089-USA,2.0
2515,2019-0184-USA,2019,2019-0045-USA,10.0
2516,2019-0184-USA,2019,2019-0160-USA,8.0
2517,2019-0184-USA,2019,2019-0250-USA,3.0
2518,2019-0184-USA,2019,2019-0046-USA,22.0
2519,2019-0184-USA,2019,2019-0007-USA,13.0
2520,2019-0184-USA,2019,2019-0081-USA,28.0
2521,2019-0007-USA,2019,2018-0457-USA,2.0
2522,2019-0007-USA,2019,2018-0373-USA,49.0
2523,2019-0007-USA,2019,2019-0089-USA,2.0
2524,2019-0007-USA,2019,2019-0045-USA,10.0
2525,2019-0007-USA,2019,2019-0160-USA,8.0
2526,2019-0007-USA,2019,2019-0046-USA,22.0
2527,2019-0007-USA,2019,2019-0184-USA,5.0
2528,2019-0007-USA,2019,2019-0081-USA,28.0
2529,2019-0179-UGA,2019,2019-0254-UGA,8.0
2530,2019-0254-UGA,2019,2019-0179-UGA,15.0
2531,2019-0081-USA,2019,2018-0457-USA,2.0
2532,2019-0081-USA,2019,2019-0089-USA,2.0
2533,2019-0081-USA,2019,2019-0045-USA,10.0
2534,2019-0081-USA,2019,2019-0160-USA,8.0
2535,2019-0081-USA,2019,2019-0250-USA,3.0
2536,2019-0081-USA,2019,2019-0046-USA,22.0
2537,2019-0081-USA,2019,2019-0184-USA,5.0
2538,2019-0081-USA,2019,2019-0007-USA,13.0
2539,2019-0307-USA,2019,2019-0116-USA,5.0
2540,2019-0213-YEM,2019,2019-0252-YEM,6.0
2541,2019-0252-YEM,2019,2019-0213-YEM,8.0
2542,2019-0182-ZAF,2019,2019-0176-ZAF,73.0
2543,2019-0182-ZAF,2019,2019-0106-ZAF,10.0
2544,2019-0666-AGO,2019,2019-0070-AGO,11.0
2545,2019-0666-AGO,2019,2019-0123-AGO,19.0
2546,2019-0444-ALB,2019,2019-0232-ALB,
2547,2019-0444-ALB,2019,2019-0572-ALB,51.0
2548,2019-0572-ALB,2019,2019-0444-ALB,
2549,2019-0366-BEL,2019,2019-0296-BEL,128.0
2550,2019-0366-BEL,2019,2019-0650-BEL,188.0
2551,2019-0650-BEL,2019,2019-0296-BEL,128.0
2552,2019-0650-BEL,2019,2019-0366-BEL,400.0
2553,2019-0520-CHN,2019,2019-0259-CHN,13.0
2554,2019-0381-CHN,2019,2019-0209-CHN,300.0
2555,2019-0381-CHN,2019,2019-0611-CHN,14.0
2556,2019-0381-CHN,2019,2019-0469-CHN,
2557,2019-0381-CHN,2019,2019-0333-CHN,17.0
2558,2019-0469-CHN,2019,2019-0161-CHN,11.0
2559,2019-0469-CHN,2019,2019-0209-CHN,300.0
2560,2019-0469-CHN,2019,2019-0611-CHN,14.0
2561,2019-0469-CHN,2019,2019-0381-CHN,13.0
2562,2019-0469-CHN,2019,2019-0333-CHN,17.0
2563,2019-0367-CHN,2019,2019-0400-CHN,38.0
2564,2019-0424-CHN,2019,2019-0291-CHN,6.0
2565,2019-0424-CHN,2019,2019-0387-CHN,72.0
2566,2019-0424-CHN,2019,2019-0472-CHN,3.0
2567,2019-0472-CHN,2019,2019-0291-CHN,6.0
2568,2019-0472-CHN,2019,2019-0387-CHN,72.0
2569,2019-0472-CHN,2019,2019-0424-CHN,
2570,2019-0400-CHN,2019,2019-0367-CHN,51.0
2571,2019-0333-CHN,2019,2019-0161-CHN,11.0
2572,2019-0333-CHN,2019,2019-0209-CHN,300.0
2573,2019-0333-CHN,2019,2019-0611-CHN,14.0
2574,2019-0333-CHN,2019,2019-0381-CHN,13.0
2575,2019-0333-CHN,2019,2019-0469-CHN,
2576,2019-0561-COG,2019,2019-0664-COG,
2577,2019-0664-COG,2019,2019-0561-COG,
2578,2019-0595-COL,2019,2019-0606-COL,
2579,2019-0595-COL,2019,2019-0653-COL,18.0
2580,2019-0606-COL,2019,2019-0595-COL,20.0
2581,2019-0606-COL,2019,2019-0653-COL,18.0
2582,2019-0653-COL,2019,2019-0595-COL,20.0
2583,2019-0653-COL,2019,2019-0606-COL,
2584,2019-0366-DEU,2019,2019-0296-DEU,4.0
2585,2019-0475-ECU,2019,2019-0243-ECU,
